id,price
0,7.760300000000001
1,7.760300000000001
2,7.760300000000001
3,7.760300000000001
4,7.760300000000001
5,7.760299999999999
6,7.760300000000001
7,7.8172
8,8.182300000000001
9,8.2005
10,8.082200000000002
11,8.0932
12,8.256800000000002
13,8.2907
14,8.129700000000001
15,8.129700000000001
16,8.008199999999999
17,7.822300000000001
18,7.948600000000001
19,7.9887999999999995
20,7.8972999999999995
21,8.022499999999999
22,7.8161000000000005
23,7.6716999999999995
24,7.5907
25,7.383
26,7.2486999999999995
27,7.280699999999999
28,7.469200000000001
29,7.4742999999999995
30,7.5787
31,7.3559
32,7.3559
33,7.470699999999999
34,7.626099999999999
35,7.702799999999999
36,7.920700000000001
37,8.0395
38,8.0395
39,8.2152
40,8.159200000000002
41,8.0699
42,8.2056
43,8.1589
44,8.101400000000002
45,8.2192
46,8.0527
47,8.488700000000001
48,8.1476
49,8.097199999999999
50,8.2013
51,7.8325000000000005
52,7.8325000000000005
53,7.929500000000002
54,8.2979
55,8.0512
56,8.0773
57,8.0807
58,8.0267
59,8.1054
60,7.933400000000001
61,7.8588000000000005
62,7.866000000000001
63,7.6176
64,7.6668
65,7.590000000000001
66,7.590000000000001
67,7.6069
68,7.668700000000001
69,7.615700000000001
70,7.615700000000001
71,7.615700000000001
72,7.3601
73,7.3601
74,7.3601
75,7.168000000000001
76,7.206799999999999
77,7.181100000000001
78,7.4015
79,7.4166
80,7.5551
81,7.4967
82,7.4393
83,7.381599999999999
84,7.331599999999999
85,7.402500000000001
86,7.1989
87,7.138499999999999
88,7.4763
89,7.479799999999999
90,7.4547
91,7.4547
92,7.2921000000000005
93,7.254300000000001
94,7.254299999999999
95,7.4136
96,7.284999999999999
97,7.3364
98,7.2964
99,7.4947
100,7.198600000000001
101,7.305
102,7.640400000000001
103,7.640400000000001
104,7.534700000000001
105,7.567800000000001
106,7.7518
107,7.7518
108,7.6975999999999996
109,7.5501000000000005
110,7.811600000000001
111,7.664200000000001
112,7.797900000000001
113,7.747
114,7.6331999999999995
115,7.7094000000000005
116,8.0526
117,7.8450999999999995
118,8.257700000000002
119,7.951300000000001
120,7.951300000000002
121,8.0758
122,8.075800000000001
123,7.890300000000001
124,8.0678
125,7.8119
126,7.5123999999999995
127,7.8175
128,7.8175
129,7.8175
130,7.8922
131,7.8188
132,7.7988
133,7.5297
134,7.55
135,7.5707
136,7.4828
137,7.5247
138,7.893099999999999
139,8.159
140,7.8603000000000005
141,7.818799999999999
142,7.873499999999998
143,7.7993
144,7.6103999999999985
145,8.0628
146,7.938799999999999
147,8.034499999999998
148,8.034499999999998
149,7.606899999999999
150,7.8847
151,7.5027
152,7.3656999999999995
153,7.4815
154,7.4815
155,7.6434
156,7.6434
157,7.7979
158,7.7979
159,7.9322
160,8.168299999999999
161,7.913799999999999
162,8.298399999999997
163,8.5529
164,8.3684
165,8.248299999999999
166,8.559099999999999
167,8.032599999999999
168,8.379499999999998
169,8.2519
170,8.178700000000001
171,8.0836
172,7.759099999999999
173,7.759100000000001
174,7.7637
175,7.471700000000001
176,7.3775
177,7.590000000000001
178,7.308200000000001
179,7.311
180,7.311
181,7.193599999999999
182,7.097099999999999
183,7.006100000000001
184,7.0319
185,7.2336
186,7.1842000000000015
187,7.3055
188,7.4853999999999985
189,7.4853999999999985
190,7.283500000000001
191,7.243900000000001
192,7.243900000000001
193,7.489199999999999
194,7.5405
195,7.6682999999999995
196,7.5367999999999995
197,7.5979
198,7.6629000000000005
199,7.6444
200,7.6444
201,7.880899999999999
202,7.469199999999999
203,7.7364999999999995
204,7.8111999999999995
205,7.7072
206,7.707200000000002
207,7.6556
208,7.429400000000001
209,7.429399999999999
210,7.429399999999999
211,6.964700000000001
212,7.198200000000002
213,7.323899999999999
214,7.1982
215,7.3528
216,7.3467
217,7.4467
218,7.446700000000002
219,7.446700000000002
220,7.3217
221,7.3185
222,7.3185
223,7.497200000000001
224,7.476999999999999
225,7.5161
226,7.5161
227,7.527200000000001
228,7.771300000000001
229,7.467999999999999
230,7.408799999999999
231,7.408799999999999
232,7.4358
233,7.4358
234,7.691199999999999
235,7.691199999999999
236,7.6456
237,7.6456
238,7.487599999999999
239,7.493399999999999
240,7.507199999999999
241,7.58
242,7.654400000000001
243,7.978399999999999
244,7.678999999999999
245,7.7934
246,7.8347999999999995
247,7.878100000000001
248,7.8378
249,7.837800000000001
250,7.942
251,8.047
252,8.1721
253,8.278400000000001
254,8.356100000000001
255,8.1546
256,8.047
257,7.779199999999999
258,7.796700000000001
259,7.938199999999999
260,7.935
261,7.7854
262,7.790000000000001
263,7.7994
264,7.886000000000001
265,7.6848
266,7.6848
267,7.797300000000002
268,7.776200000000001
269,7.5509
270,7.6524
271,7.6524
272,7.690400000000001
273,7.5085999999999995
274,7.318299999999999
275,7.7448999999999995
276,7.4266000000000005
277,7.7158
278,7.922499999999999
279,7.825
280,7.825
281,8.0237
282,7.837899999999999
283,8.066199999999998
284,8.0262
285,8.073699999999999
286,8.226399999999998
287,8.2264
288,8.2264
289,7.8492999999999995
290,7.555899999999999
291,7.555899999999999
292,7.501599999999999
293,7.445
294,7.203099999999999
295,7.169999999999999
296,7.260499999999999
297,7.251599999999999
298,7.3334
299,7.2366
300,7.3334
301,7.3334
302,7.571299999999999
303,7.763
304,7.5569999999999995
305,7.763
306,7.74
307,7.8125
308,7.8125
309,7.763100000000001
310,7.9751
311,7.9792000000000005
312,8.043499999999998
313,8.218099999999998
314,8.0552
315,8.218099999999998
316,8.2181
317,8.145100000000001
318,8.2101
319,8.257900000000001
320,8.0119
321,7.910500000000001
322,7.910500000000002
323,7.7799000000000005
324,7.910299999999999
325,7.9041000000000015
326,7.7602
327,7.815300000000001
328,7.7779
329,7.634
330,7.634
331,7.812099999999999
332,7.671700000000001
333,7.6716999999999995
334,7.6716999999999995
335,7.7467
336,7.771799999999997
337,7.771799999999999
338,7.6036
339,7.6104
340,7.409299999999999
341,7.588399999999998
342,7.6776
343,7.677600000000001
344,7.787000000000001
345,8.0426
346,8.0039
347,8.0039
348,8.0039
349,8.1066
350,8.2568
351,8.0751
352,8.0751
353,8.1244
354,8.337100000000001
355,8.1238
356,7.8408
357,7.923399999999999
358,7.714799999999999
359,7.6277
360,7.714800000000001
361,7.7263
362,7.6952
363,7.6762
364,7.641
365,7.4533000000000005
366,8.0917
367,7.970400000000001
368,7.824299999999999
369,7.977900000000001
370,7.812400000000001
371,7.812399999999999
372,7.575799999999999
373,7.6674999999999995
374,7.8142
375,7.8142
376,7.6476
377,7.835600000000001
378,7.835600000000001
379,7.7741
380,7.7741
381,7.7691
382,7.576100000000001
383,7.518600000000001
384,7.518600000000001
385,7.518600000000001
386,7.4903
387,7.7355
388,7.7355
389,7.7356
390,7.6301000000000005
391,7.6301000000000005
392,7.6301000000000005
393,7.7812
394,8.1568
395,7.748400000000001
396,8.1972
397,8.1972
398,7.9006
399,8.1495
400,8.1495
401,8.370500000000002
402,8.063500000000001
403,8.4076
404,8.726999999999999
405,8.2935
406,8.1267
407,7.9319999999999995
408,7.904200000000001
409,7.9054
410,7.958
411,7.320600000000001
412,7.574499999999999
413,7.313399999999999
414,7.047499999999999
415,6.9657
416,7.1594
417,7.1151
418,7.159400000000001
419,7.144800000000001
420,7.144799999999999
421,7.0418
422,7.0562
423,7.0562
424,7.191900000000001
425,7.436400000000001
426,7.365600000000001
427,7.247299999999998
428,7.4768
429,7.4768
430,7.4411000000000005
431,7.4411000000000005
432,7.4959999999999996
433,7.294999999999999
434,7.450800000000001
435,7.6854
436,7.6854
437,7.685399999999999
438,7.6545000000000005
439,7.912000000000001
440,7.709300000000001
441,7.6023
442,7.857600000000001
443,7.8576
444,7.835800000000001
445,7.8651
446,7.8651
447,7.8651
448,7.893799999999999
449,7.766500000000001
450,7.667199999999999
451,7.667199999999999
452,7.4567
453,7.278499999999999
454,7.064699999999999
455,7.3349
456,7.3027
457,7.4475999999999996
458,7.398899999999999
459,7.432499999999999
460,7.742699999999999
461,7.385399999999999
462,7.633099999999999
463,7.5583
464,7.5583
465,7.558299999999998
466,7.755599999999999
467,7.755600000000001
468,7.8857
469,7.7978
470,7.8
471,8.2333
472,8.230700000000002
473,8.0967
474,8.0967
475,8.326899999999998
476,8.242999999999999
477,8.282999999999998
478,8.4083
479,8.6143
480,8.752500000000001
481,8.8717
482,8.9787
483,9.104000000000001
484,8.6497
485,8.8478
486,8.837900000000001
487,8.7272
488,8.1765
489,8.1765
490,8.062899999999999
491,7.787999999999999
492,7.787999999999999
493,7.6626
494,7.6626
495,7.5595
496,7.2554
497,7.5336
498,7.7769
499,7.4931
500,7.4931
501,7.7467000000000015
502,7.854100000000001
503,7.875100000000001
504,7.8656999999999995
505,7.705500000000001
506,7.751100000000001
507,7.661199999999999
508,7.7444999999999995
509,7.563899999999999
510,7.563899999999999
511,7.795999999999999
512,7.795999999999999
513,7.5813999999999995
514,7.453299999999999
515,7.4365
516,7.465300000000001
517,7.5649
518,7.455299999999999
519,7.5105
520,7.503
521,7.695799999999998
522,7.1833
523,7.874599999999999
524,7.6209999999999996
525,7.4422
526,7.566
527,7.5785
528,7.6104
529,7.6096
530,7.255599999999999
531,7.3396
532,7.487
